file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume\index.html,54,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,6
resume\index.html,55,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,6
projects\projects.js,1,js,313249b3,Alice,2025-04-29,16:01:25,-07:00,2025-04-29T16:01:25-07:00,0,56
projects\projects.js,2,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,64
projects\projects.js,3,js,a2b4c284,Alice,2025-05-03,22:22:03,-07:00,2025-05-03T22:22:03-07:00,0,0
projects\projects.js,4,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,22
projects\projects.js,5,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,14
projects\projects.js,6,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,16
projects\projects.js,7,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,8,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,55
projects\projects.js,9,js,a2b4c284,Alice,2025-05-03,22:22:03,-07:00,2025-05-03T22:22:03-07:00,0,53
projects\projects.js,10,js,a2b4c284,Alice,2025-05-03,22:22:03,-07:00,2025-05-03T22:22:03-07:00,0,55
projects\projects.js,11,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,56
projects\projects.js,12,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,13,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,50
projects\projects.js,14,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,43
projects\projects.js,15,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,35
projects\projects.js,16,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,17,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,39
projects\projects.js,18,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,72
projects\projects.js,19,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,76
projects\projects.js,20,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,21,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,60
projects\projects.js,22,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,51
projects\projects.js,23,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,39
projects\projects.js,24,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,25,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,30
projects\projects.js,26,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,27,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,28
projects\projects.js,28,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,17
projects\projects.js,29,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,26
projects\projects.js,30,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,25
projects\projects.js,31,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,54
projects\projects.js,32,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,26
projects\projects.js,33,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,19
projects\projects.js,34,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,48
projects\projects.js,35,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,36,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,20
projects\projects.js,37,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,63
projects\projects.js,38,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,39,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,21
projects\projects.js,40,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,23
projects\projects.js,41,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,59
projects\projects.js,42,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,1
projects\projects.js,43,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,44,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,79
projects\projects.js,45,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,38
projects\projects.js,46,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,56
projects\projects.js,47,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,56
projects\projects.js,48,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,63
projects\projects.js,49,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,31
projects\projects.js,50,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,2
projects\projects.js,51,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,52,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,41
projects\projects.js,53,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,2
projects\projects.js,54,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,2
projects\projects.js,55,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,56,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,30
projects\projects.js,57,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,58,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,28
projects\projects.js,59,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,18
projects\projects.js,60,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,40
projects\projects.js,61,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,77
projects\projects.js,62,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,69
projects\projects.js,63,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,19
projects\projects.js,64,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,48
projects\projects.js,65,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,66,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,21
projects\projects.js,67,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,23
projects\projects.js,68,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,59
projects\projects.js,69,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,1
projects\projects.js,70,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,71,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,20
projects\projects.js,72,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,63
projects\projects.js,73,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,74,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,79
projects\projects.js,75,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,38
projects\projects.js,76,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,56
projects\projects.js,77,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,56
projects\projects.js,78,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,63
projects\projects.js,79,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,31
projects\projects.js,80,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,2
projects\projects.js,81,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,82,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,41
projects\projects.js,83,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,2
projects\projects.js,84,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,2
projects\projects.js,85,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,86,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,87,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,49
projects\projects.js,88,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,26
projects\projects.js,89,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,90,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,79
projects\projects.js,91,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,92,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,38
projects\projects.js,93,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,56
projects\projects.js,94,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,56
projects\projects.js,95,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,63
projects\projects.js,96,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,31
projects\projects.js,97,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,2
projects\projects.js,98,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\projects.js,99,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,41
projects\projects.js,100,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,2
projects\projects.js,101,js,313249b3,Alice,2025-04-29,16:01:25,-07:00,2025-04-29T16:01:25-07:00,0,0
projects\projects.js,102,js,313249b3,Alice,2025-04-29,16:01:25,-07:00,2025-04-29T16:01:25-07:00,0,26
projects\projects.js,103,js,313249b3,Alice,2025-04-29,16:01:25,-07:00,2025-04-29T16:01:25-07:00,0,41
projects\projects.js,104,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,24
projects\projects.js,105,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,62
projects\projects.js,106,js,313249b3,Alice,2025-04-29,16:01:25,-07:00,2025-04-29T16:01:25-07:00,0,7
projects\projects.js,107,js,313249b3,Alice,2025-04-29,16:01:25,-07:00,2025-04-29T16:01:25-07:00,0,68
projects\projects.js,108,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,45
projects\projects.js,109,js,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\index.html,1,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,14
projects\index.html,2,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,15
projects\index.html,3,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,5
projects\index.html,4,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,21
projects\index.html,5,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,69
projects\index.html,6,html,74f6adad,Alice,2025-04-19,23:30:01,-07:00,2025-04-19T23:30:01-07:00,0,42
projects\index.html,7,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,22
projects\index.html,8,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,6
projects\index.html,9,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,5
projects\index.html,10,html,313249b3,Alice,2025-04-29,16:01:25,-07:00,2025-04-29T16:01:25-07:00,0,39
projects\index.html,11,html,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,28
projects\index.html,12,html,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,59
projects\index.html,13,html,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,23
projects\index.html,14,html,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,5
projects\index.html,15,html,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,0
projects\index.html,16,html,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,5
projects\index.html,17,html,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,16
projects\index.html,18,html,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,12
projects\index.html,19,html,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,27
projects\index.html,20,html,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,32
projects\index.html,21,html,149506aa,Alice,2025-05-03,23:23:19,-07:00,2025-05-03T23:23:19-07:00,0,1
projects\index.html,22,html,313249b3,Alice,2025-04-29,16:01:25,-07:00,2025-04-29T16:01:25-07:00,0,0
projects\index.html,23,html,313249b3,Alice,2025-04-29,16:01:25,-07:00,2025-04-29T16:01:25-07:00,0,27
projects\index.html,24,html,74f6adad,Alice,2025-04-19,23:30:01,-07:00,2025-04-19T23:30:01-07:00,0,0
projects\index.html,25,html,b3db0f79,Alice,2025-04-20,00:10:58,-07:00,2025-04-20T00:10:58-07:00,0,49
projects\index.html,26,html,313249b3,Alice,2025-04-29,16:01:25,-07:00,2025-04-29T16:01:25-07:00,0,48
projects\index.html,27,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,6
projects\index.html,28,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,6
contact\index.html,1,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,14
contact\index.html,2,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,15
contact\index.html,3,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,5
contact\index.html,4,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,21
contact\index.html,5,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,69
contact\index.html,6,html,74f6adad,Alice,2025-04-19,23:30:01,-07:00,2025-04-19T23:30:01-07:00,0,42
contact\index.html,7,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,21
contact\index.html,8,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,6
contact\index.html,9,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,5
contact\index.html,10,html,cdbcbc4b,Alice,2025-04-29,04:28:38,-07:00,2025-04-29T04:28:38-07:00,0,15
contact\index.html,11,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,0
contact\index.html,12,html,cdbcbc4b,Alice,2025-04-29,04:28:38,-07:00,2025-04-29T04:28:38-07:00,0,60
contact\index.html,13,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,6
contact\index.html,14,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,7
contact\index.html,15,html,cdbcbc4b,Alice,2025-04-29,04:28:38,-07:00,2025-04-29T04:28:38-07:00,0,32
contact\index.html,16,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,7
contact\index.html,17,html,cdbcbc4b,Alice,2025-04-29,04:28:38,-07:00,2025-04-29T04:28:38-07:00,0,5
contact\index.html,18,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,0
contact\index.html,19,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,6
contact\index.html,20,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,7
contact\index.html,21,html,cdbcbc4b,Alice,2025-04-29,04:28:38,-07:00,2025-04-29T04:28:38-07:00,0,50
contact\index.html,22,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,7
contact\index.html,23,html,cdbcbc4b,Alice,2025-04-29,04:28:38,-07:00,2025-04-29T04:28:38-07:00,0,5
contact\index.html,24,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,0
contact\index.html,25,html,cdbcbc4b,Alice,2025-04-29,04:28:38,-07:00,2025-04-29T04:28:38-07:00,0,34
contact\index.html,26,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,6
contact\index.html,27,html,cdbcbc4b,Alice,2025-04-29,04:28:38,-07:00,2025-04-29T04:28:38-07:00,0,0
contact\index.html,28,html,b3db0f79,Alice,2025-04-20,00:10:58,-07:00,2025-04-20T00:10:58-07:00,0,49
contact\index.html,29,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,6
contact\index.html,30,html,0b1a9f81,Alice,2025-04-16,22:53:10,-07:00,2025-04-16T22:53:10-07:00,0,6
